COST_MULTIPLIER,DATE,NAV_START,GROSS_PNL,TRANSACTION_COST,FINANCING_COST,TOTAL_COST,NAV_END,DAILY_RETURN,OPEN_PAIRS_EOD,LONG_EXPOSURE,SHORT_EXPOSURE,GROSS_EXPOSURE,NET_EXPOSURE,GROSS_EXPOSURE_TO_NAV,NET_EXPOSURE_TO_NAV,TURNOVER_VALUE,TURNOVER_TO_NAV
0.0,2021-01-22,1.028325005420718,0.00382716887624272,0.0,0.0,0.0,1.0321521742969606,0.0037217502794038015,2,0.2545619266981796,0.30786257245039955,0.5624244991485792,-0.05330064575221993,0.5449046304937241,-0.051640297893598,0.0,0.0
0.0,2021-01-25,1.0321521742969606,-0.006324586995415043,0.0,0.0,0.0,1.0258275873015454,-0.006127572225212874,2,0.25242954174338766,0.31205477449102265,0.5644843162344103,-0.05962523274763498,0.550272115141,-0.05812402930640619,0.0,0.0
0.0,2021-01-27,1.0258275873015454,0.007608678775274253,0.0,0.0,0.0,1.0334362660768195,0.007417112650761171,2,0.2518110483859067,0.30382760235826745,0.5556386507441742,-0.05201655397236077,0.5376612656081021,-0.050333586772436885,0.0,0.0
0.0,2021-01-28,1.0334362660768195,0.0015572971199474175,0.0,0.0,0.0,1.0349935631967668,0.0015069116219998957,2,0.2496559467053398,0.3001152035577531,0.5497711502630929,-0.050459256852413314,0.5311831588256686,-0.048753208374128124,0.0,0.0
0.0,2021-01-29,1.0349935631967668,-0.011530912795055281,0.0,0.0,0.0,1.0234626504017117,-0.011141047833611473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459303550940531,0.5274722225400584
0.0,2021-02-01,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-02,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-03,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-04,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-05,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-08,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-09,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-10,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2021-02-11,1.0234626504017117,0.0,0.0,0.0,0.0,1.0234626504017117,0.0,1,0.15158082051876878,0.10428484208165913,0.2558656626004279,0.047295978437109656,0.25,0.04621172879982075,0.2558656626004279,0.25
0.0,2021-02-12,1.0234626504017117,0.00030240832870076924,0.0,0.0,0.0,1.0237650587304126,0.00029547568597854124,1,0.15117989760105738,0.10358151083524696,0.25476140843630435,0.04759838676581042,0.24884753221822012,0.04649346679680389,0.0,0.0
0.0,2021-02-15,1.0237650587304126,0.0008747192071684215,0.0,0.0,0.0,1.024639777937581,0.0008544140080861684,1,0.152600559244252,0.10412745327127317,0.2567280125155252,0.04847310597297884,0.2505544075521578,0.04730746064782556,0.0,0.0
0.0,2021-02-16,1.024639777937581,-0.004787212624291024,0.0,0.0,0.0,1.0198525653132902,-0.004672093283287104,1,0.15157592286824986,0.10789002951956204,0.2594659523878119,0.04368589334868782,0.2544151588304395,0.042835498810818676,0.0,0.0
0.0,2021-02-17,1.0198525653132902,0.000322828523908789,0.0,0.0,0.0,1.020175393837199,0.0003165443073720464,1,0.14861325997535219,0.10460453810275556,0.25321779807810774,0.04400872187259662,0.24821006231651632,0.043138387907069635,0.0,0.0
0.0,2021-02-18,1.020175393837199,0.0004014646412016901,0.0,0.0,0.0,1.0205768584784005,0.0003935251169817633,1,0.14761789892437865,0.10320771241058035,0.250825611334959,0.0444101865137983,0.24576846834340355,0.043514788861674154,0.0,0.0
0.0,2021-02-19,1.0205768584784005,0.0012881944471225192,0.0,0.0,0.0,1.021865052925523,0.0012622218860058876,1,0.14620097319299286,0.10050259223207202,0.24670356542506489,0.04569838096092084,0.241424799408465,0.04472056347370898,0.0,0.0
0.0,2021-02-22,1.021865052925523,-6.924761251864099e-05,0.0,0.0,0.0,1.0217958053130045,-6.776590736745636e-05,1,0.14355448381040442,0.09792535046200224,0.24147983427240666,0.045629133348402184,0.23632885652572694,0.04465582370875432,0.0,0.0
0.0,2021-02-23,1.0217958053130045,-0.003021257258880016,0.0,0.0,0.0,1.0187745480541246,-0.002956811178094876,1,0.1420087466488926,0.09940087055937044,0.24140961720826304,0.042607876089522156,0.23696078555295597,0.04182267428147265,0.0,0.0
0.0,2021-02-24,1.0187745480541246,0.0032844636772813673,0.0,0.0,0.0,1.022059011731406,0.003223935740792383,1,0.14507680071189333,0.09918446094508979,0.24426126165698311,0.04589233976680354,0.23898939185829932,0.04490184934533302,0.0,0.0
0.0,2021-02-25,1.022059011731406,-0.0022064702013965916,0.0,0.0,0.0,1.0198525415300093,-0.0021588481448432395,1,0.1444737290163035,0.10078785945089655,0.24526158846720006,0.04368586956540696,0.24048730427170603,0.04283547648944257,0.0,0.0
0.0,2021-02-26,1.0198525415300093,-0.0016862405066804943,0.0,0.0,0.0,1.0181663010233288,-0.001653415996934915,1,0.14217268846905293,0.10017305941032648,0.2423457478793794,0.04199962905872645,0.23802177270629057,0.04125026433944422,0.0,0.0
0.0,2021-03-01,1.0181663010233288,0.0002011660445007518,0.0,0.0,0.0,1.0183674670678295,0.00019757680478971196,1,0.1428460209447115,0.1006452258414843,0.2434912467861958,0.04220079510322719,0.23909959288789592,0.04143965362987814,0.0,0.0
0.0,2021-03-02,1.0183674670678295,-0.001310806509904883,0.0,0.0,0.0,1.0170566605579248,-0.0012871645572879453,1,0.14462888823895526,0.10373889964563295,0.2483677878845882,0.04088998859332231,0.24420250858820547,0.040204238543496064,0.0,0.0
0.0,2021-03-03,1.0170566605579248,0.0009679408403383956,0.0,0.0,0.0,1.0180246013982632,0.0009517078820442393,1,0.14622146592051288,0.10436353648685216,0.25058500240736503,0.04185792943366072,0.2461482778148828,0.04111681522840272,0.0,0.0
0.0,2021-03-04,1.0180246013982632,0.0011788953639103182,0.0,0.0,0.0,1.0192034967621735,0.0011580224704696995,1,0.14616584280295847,0.10312901800538746,0.24929486080834592,0.04303682479757101,0.24459772910935937,0.04222593911254355,0.0,0.0
0.0,2021-03-05,1.0192034967621735,0.0006295807425000967,0.0,0.0,0.0,1.0198330775046736,0.0006177183894091609,1,0.1453051482471167,0.10163874270704557,0.24694389095416228,0.043666405540071146,0.2421414802100598,0.04281720852486375,0.0,0.0
0.0,2021-03-08,1.0198330775046736,-0.0017856107517404873,0.0,0.0,0.0,1.0180474667529331,-0.0017508853077303765,1,0.14521146720702507,0.10333067241869444,0.24854213962571953,0.041880794788330636,0.2441361014515814,0.041138351752801484,0.0,0.0
0.0,2021-03-09,1.0180474667529331,-0.00040698991145099494,0.0,0.0,0.0,1.0176404768414822,-0.0003997749856881061,1,0.14297483237483752,0.10150102749795788,0.2444758598727954,0.04147380487687964,0.24023794791613562,0.04075486954450222,0.0,0.0
0.0,2021-03-10,1.0176404768414822,-0.002354514222933442,0.0,0.0,0.0,1.0152859626185486,-0.0023136994611706596,1,0.14316804952002649,0.1040487588660803,0.24721680838610677,0.03911929065394619,0.2434947566383208,0.03853031765853699,0.0,0.0
0.0,2021-03-12,1.0152859626185486,0.0017483464544687285,0.0,0.0,0.0,1.0170343090730174,0.0017220236650958842,1,0.14410485992094274,0.10323722281252781,0.24734208273347055,0.04086763710841493,0.24319934984190664,0.040183144997009985,0.0,0.0
0.0,2021-03-15,1.0170343090730174,-0.0030666873174134213,0.0,0.0,0.0,1.013967621755604,-0.003015323367221101,1,0.14233663028921334,0.10453568049821182,0.24687231078742516,0.037800949791001515,0.2434715916865131,0.03728023358926608,0.0,0.0
0.0,2021-03-16,1.013967621755604,0.0032234738635274975,0.0,0.0,0.0,1.0171910956191315,0.0031790698187643684,1,0.14466987369399537,0.10364545003946636,0.2483153237334617,0.041024423654529005,0.24411865656602133,0.040331088063210736,0.0,0.0
0.0,2021-03-17,1.0171910956191315,0.00011836775955214847,0.0,0.0,0.0,1.0173094633786837,0.00011636727853980844,1,0.1415666892409603,0.10042389782687913,0.24199058706783944,0.04114279141408117,0.23787313082111847,0.04044274912909776,0.0,0.0
0.0,2021-03-18,1.0173094633786837,-0.0009212916812862525,0.0,0.0,0.0,1.0163881716973975,-0.0009056159550766552,1,0.13857475102303402,0.09835325129023913,0.23692800231327316,0.04022149973279489,0.23310779179729785,0.03957297108802814,0.0,0.0
0.0,2021-03-19,1.0163881716973975,0.0022617963111384214,0.0,0.0,0.0,1.018649968008536,0.0022253272658232515,1,0.14135297936825128,0.09886968332431796,0.24022266269256926,0.04248329604393332,0.23582454251896298,0.04170548998984244,0.0,0.0
0.0,2021-03-22,1.018649968008536,0.0010007168181917399,0.0,0.0,0.0,1.0196506848267277,0.0009823951795220331,1,0.14339639705524987,0.09991238419312481,0.24330878124837468,0.043484012862125054,0.23861973994527436,0.0426459899544072,0.0,0.0
0.0,2021-03-23,1.0196506848267277,0.001532741394434864,0.0,0.0,0.0,1.0211834262211625,0.0015032024371124386,1,0.14484552564416722,0.09982877138760729,0.2446742970317745,0.04501675425655993,0.23959877407840366,0.044082926828476005,0.0,0.0
0.0,2021-03-24,1.0211834262211625,-0.0006255480049440418,0.0,0.0,0.0,1.0205578782162186,-0.0006125716388276636,1,0.1439789760233197,0.0995877697717038,0.2435667457950235,0.04439120625161588,0.238660394470465,0.043497000218356084,0.0,0.0
0.0,2021-03-25,1.0205578782162186,0.0010862903849217591,0.0,0.0,0.0,1.0216441686011404,0.0010644084065281056,1,0.1430831510774435,0.09760565444090585,0.24068880551834934,0.045477496636537634,0.23558966312890153,0.04451402751978364,0.0,0.0
0.0,2021-03-26,1.0216441686011404,0.0022451048872493863,0.0,0.0,0.0,1.0238892734883898,0.002197540940622744,1,0.14401996147835977,0.09629735995457274,0.2403173214329325,0.04772260152378703,0.23471026375163753,0.04660914296054316,0.0,0.0
0.0,2021-03-30,1.0238892734883898,0.001421179936544648,0.0,0.0,0.0,1.0253104534249344,0.0013880211203920467,1,0.1480921591898426,0.0989483777295109,0.2470405369193535,0.04914378146033169,0.2409421810673463,0.04793063534676,0.0,0.0
0.0,2021-03-31,1.0253104534249344,-0.0005090817560451801,0.0,0.0,0.0,1.0248013716688893,-0.0004965147427733463,1,0.14901433192824454,0.10037963222395804,0.24939396415220258,0.048634699704286494,0.24335834342811666,0.04745768404377218,0.0,0.0
0.0,2021-04-01,1.0248013716688893,-0.00045694836233422815,0.0,0.0,0.0,1.024344423306555,-0.00044588968649617033,1,0.14920169400842775,0.10102394266647548,0.2502256366749032,0.04817775134195228,0.24427880992135623,0.04703276578246587,0.0,0.0
0.0,2021-04-05,1.024344423306555,-0.0017551199691868261,0.0,0.0,0.0,1.0225893033373683,-0.0017134080385983186,1,0.1476383916518988,0.10121576027913336,0.24885415193103216,0.046422631372765435,0.24335688933852584,0.04539714157116494,0.0,0.0
0.0,2021-04-06,1.0225893033373683,0.0011472036958067302,0.0,0.0,0.0,1.023736507033175,0.001121861623295528,1,0.15005946103176673,0.10248962596319455,0.25254908699496126,0.04756983506857218,0.24669344627247644,0.04646687379199875,0.0,0.0
0.0,2021-04-07,1.023736507033175,0.0015917804132983425,0.0,0.0,0.0,1.0253282874464733,0.001554873155702241,1,0.15089380779508274,0.10173219231321222,0.25262600010829495,0.04916161548187052,0.2463854779013723,0.047947195141084975,0.0,0.0
0.0,2021-04-08,1.0253282874464733,-0.0031159925021121576,0.0,0.0,0.0,1.022212294944361,-0.003039019346547489,1,0.1492631721909879,0.10321754921122953,0.25248072140221745,0.046045622979758366,0.24699440874555315,0.04504506862956938,0.0,0.0
0.0,2021-04-09,1.022212294944361,-0.0014756813517526662,0.0,0.0,0.0,1.0207366135926084,-0.0014436153419902231,1,0.1507532862349453,0.10618334460693961,0.2569366308418849,0.04456994162800569,0.25171687526478037,0.04366448801237401,0.0,0.0
0.0,2021-04-12,1.0207366135926084,0.002264487804063386,0.0,0.0,0.0,1.0230011013966718,0.002218483959435247,1,0.1496437514163601,0.10280932198429103,0.25245307340065115,0.04683442943206907,0.24677693216164165,0.04578140665550357,0.0,0.0
0.0,2021-04-13,1.0230011013966718,0.0015353418125159113,0.0,0.0,0.0,1.0245364432091877,0.0015008212702993795,1,0.15027902596948142,0.10190925472489643,0.2521882806943778,0.048369771244585,0.24614866788382905,0.04721137209436381,0.0,0.0
